app_id,completion_time_mins,household_size,income,docs_with_app,docs_after_app,under18_n,over_59_n,stable_housing,had_interview,zip,approved
54520,8.06143955,1,4,1,0,0,0,FALSE,NA,92116,TRUE
54548,21.5296361,4,2406,0,0,3,0,TRUE,NA,92104,FALSE
54550,9.255135183,1,19,2,0,0,0,FALSE,NA,92107,TRUE
54573,7.179003084,1,266,0,1,0,0,FALSE,NA,92109,TRUE
54613,6.834930233,4,990,0,0,2,0,FALSE,NA,92120,FALSE
54629,15.43041075,1,15,2,0,0,1,FALSE,NA,92154,TRUE
54641,24.95123,3,3011,5,0,1,0,TRUE,FALSE,92115,TRUE
54664,4.927894167,1,11,0,1,0,0,TRUE,TRUE,92102,TRUE
54672,5.755489083,4,6,2,0,3,0,FALSE,TRUE,92109,TRUE
54743,25.46008118,1,11,1,0,0,0,FALSE,NA,92139,FALSE
54840,8.036445117,1,1553,2,2,0,0,TRUE,TRUE,92107,FALSE
54922,10.5082756,1,2758,0,0,0,0,TRUE,FALSE,92104,FALSE
54940,44.43258828,2,2619,0,0,1,0,TRUE,NA,92105,FALSE
55093,6.467160352,2,1953,0,3,1,0,FALSE,NA,92154,FALSE
55162,6.016976019,3,2947,0,0,1,0,TRUE,NA,92105,FALSE
55175,12.24512953,1,1723,0,0,0,1,TRUE,NA,92103,FALSE
55191,6.478845267,1,9,1,0,0,0,FALSE,NA,92114,TRUE
55197,33.73669642,2,1769,0,0,0,2,TRUE,NA,92173,TRUE
55270,32.64890047,4,23,2,0,2,0,FALSE,TRUE,92173,TRUE
55281,14.51358881,2,1918,0,0,0,1,TRUE,NA,92173,FALSE
55311,7.760739501,1,9,2,0,0,0,TRUE,NA,92139,TRUE
55318,6.886081851,1,2405,0,0,0,0,TRUE,NA,92173,FALSE
55425,15.22112645,4,1958,0,3,2,0,TRUE,NA,92105,TRUE
55448,6.017448382,1,2347,2,0,0,0,TRUE,NA,92113,FALSE
55464,11.49546307,3,5007,0,0,1,0,TRUE,TRUE,92123,FALSE
55465,11.0275154,1,1824,0,2,0,0,TRUE,TRUE,92109,TRUE
55529,6.016369319,1,1,1,0,0,0,FALSE,TRUE,92114,TRUE
55603,12.78085533,4,4002,0,8,2,0,TRUE,TRUE,92126,FALSE
55607,22.1702107,3,23,4,0,2,0,FALSE,NA,92114,TRUE
55701,29.79429693,1,1315,0,0,0,0,TRUE,NA,92102,FALSE
55706,10.47830565,2,10,17,0,2,0,TRUE,TRUE,92127,TRUE
55707,14.8732744,2,295,0,0,1,0,FALSE,NA,92114,FALSE
55709,21.64389625,2,1112,0,17,1,0,FALSE,NA,92113,TRUE
55753,10.38287156,5,3044,0,0,3,0,TRUE,TRUE,92139,FALSE
55769,8.860965049,2,1497,3,0,0,0,TRUE,FALSE,92114,FALSE
55775,5.781017117,1,1013,0,0,0,0,FALSE,NA,92111,FALSE
55796,11.66812878,1,0,2,0,0,0,FALSE,NA,92107,FALSE
55807,9.004022435,1,14,1,0,0,0,FALSE,TRUE,92154,TRUE
55847,10.88358674,2,2899,0,2,0,0,TRUE,TRUE,92103,FALSE
55881,8.7057772,2,2235,0,0,1,0,TRUE,TRUE,92113,FALSE
55905,13.76489322,1,869,4,8,0,0,TRUE,TRUE,92102,TRUE
55909,15.30116634,1,20,1,6,0,0,FALSE,FALSE,92123,TRUE
55976,17.2076978,4,1613,0,0,2,0,TRUE,TRUE,92102,TRUE
56038,16.1138435,2,2087,0,0,0,0,TRUE,NA,92105,TRUE
56100,9.429311701,1,1514,0,0,0,0,FALSE,TRUE,92113,TRUE
56129,5.162681516,1,3,3,2,0,0,TRUE,NA,92108,TRUE
56147,5.355862153,2,6928,0,0,1,0,TRUE,NA,92129,FALSE
56172,7.084416684,1,13,2,0,0,0,FALSE,NA,92102,TRUE
56214,17.77526523,3,3926,0,0,1,0,TRUE,NA,92107,FALSE
56238,18.76506515,1,19,1,0,0,0,FALSE,TRUE,92116,TRUE
56258,11.19660775,1,21,2,1,0,0,FALSE,NA,92105,TRUE
56324,9.134541917,1,17,2,0,0,0,TRUE,FALSE,92103,FALSE
56338,12.05854048,2,23,0,0,1,0,TRUE,FALSE,92116,FALSE
56387,6.338989317,1,24,1,0,0,0,FALSE,NA,92113,TRUE
56399,9.964825881,1,1834,6,6,0,0,TRUE,TRUE,92116,FALSE
56425,17.257566,1,21,2,1,0,0,TRUE,NA,92111,TRUE
56429,10.0665729,1,9,1,0,0,0,TRUE,TRUE,92101,TRUE
56469,6.487068383,1,5,1,0,0,0,FALSE,NA,92110,FALSE
56506,14.92249957,3,925,0,0,1,1,FALSE,NA,92154,TRUE
56515,16.3992256,1,1451,0,1,0,0,FALSE,NA,92115,FALSE
56540,11.82278558,1,11,0,2,0,0,TRUE,NA,92120,TRUE
56542,14.28412191,4,3655,2,3,3,0,TRUE,TRUE,92114,TRUE
56649,7.366293132,1,1203,2,0,0,0,FALSE,FALSE,92111,FALSE
56657,8.226128566,3,2601,0,6,1,0,TRUE,TRUE,92114,TRUE
56725,13.38864266,3,1,0,0,0,0,FALSE,FALSE,92108,TRUE
56756,11.03697265,1,4701,0,0,0,0,TRUE,FALSE,92124,FALSE
56857,25.93798488,5,8288,0,0,3,1,FALSE,TRUE,92124,TRUE
57002,7.013974583,1,15,0,0,0,0,FALSE,TRUE,92173,TRUE
57020,8.684559747,1,2011,0,0,0,0,TRUE,NA,92123,FALSE
57062,7.914574051,2,16,2,0,0,0,TRUE,NA,92107,FALSE
57081,14.1848526,2,0,0,0,0,0,TRUE,FALSE,92108,TRUE
57120,37.0592184,1,22,1,0,0,0,FALSE,TRUE,92110,TRUE
57193,9.16412005,1,20,0,2,0,0,TRUE,NA,92102,TRUE
57225,6.822435617,1,21,3,12,0,0,FALSE,TRUE,92111,FALSE
57256,7.727064784,2,17,5,0,0,0,TRUE,FALSE,92108,TRUE
57263,9.431977681,1,12,0,0,0,0,FALSE,NA,92101,FALSE
57271,13.4652012,1,20,3,0,0,0,TRUE,NA,92114,TRUE
57370,15.26819872,2,6,1,0,0,0,FALSE,NA,92107,TRUE
57397,11.56031678,2,2553,0,0,0,2,TRUE,TRUE,92105,FALSE
57500,3.870499384,1,1676,2,0,0,0,TRUE,NA,92126,FALSE
57650,5.675370832,1,11,0,0,0,0,FALSE,FALSE,92139,TRUE
57670,7.419139198,1,22,0,0,0,0,TRUE,FALSE,92117,FALSE
57672,11.40217848,1,1049,3,0,0,0,TRUE,FALSE,92114,FALSE
57694,27.24041228,1,2071,0,0,0,1,TRUE,NA,92129,FALSE
57700,20.48416257,2,1753,0,6,0,0,TRUE,TRUE,92102,TRUE
57769,9.712119234,1,921,0,0,0,1,TRUE,NA,92110,FALSE
57841,9.52358197,1,16,3,0,0,0,TRUE,NA,92115,TRUE
57854,6.314777132,1,16,0,0,0,0,TRUE,TRUE,92117,TRUE
57926,6.629214466,2,2003,0,0,0,0,TRUE,TRUE,92116,FALSE
57936,34.48560725,1,17,1,0,0,0,FALSE,FALSE,92117,FALSE
57953,6.296550318,3,820,0,0,0,0,FALSE,NA,92115,TRUE
57967,7.6611003,1,1819,3,0,0,0,TRUE,NA,92107,FALSE
57969,7.801956336,2,396,3,0,1,0,TRUE,TRUE,92116,TRUE
58125,6.772768283,1,6,0,0,0,1,TRUE,NA,92139,FALSE
58178,9.372221049,3,1214,0,3,1,0,TRUE,NA,92115,TRUE
58204,7.956206099,2,1262,0,4,1,0,TRUE,TRUE,92101,FALSE
58238,6.637265114,1,18,2,0,0,0,TRUE,NA,92103,FALSE
58298,10.70459348,3,3473,0,0,1,0,TRUE,FALSE,92114,FALSE
58309,30.50295662,1,1639,4,0,0,1,TRUE,NA,92128,TRUE
58355,19.19264669,1,12,3,0,0,0,FALSE,FALSE,92101,TRUE
58385,5.537443217,1,1438,0,0,0,0,TRUE,FALSE,92111,FALSE
58386,21.64455649,4,2038,7,0,3,0,TRUE,NA,92139,FALSE
58399,12.72227142,1,2,2,0,0,0,TRUE,TRUE,92104,TRUE
58434,7.971243151,1,1892,0,0,0,0,TRUE,TRUE,92104,FALSE
58530,12.48052582,2,1967,0,0,1,0,TRUE,NA,92120,FALSE
58531,10.93876235,2,2188,0,0,1,0,TRUE,TRUE,92120,FALSE
58538,33.52365532,1,19,3,0,0,0,FALSE,TRUE,92154,FALSE
58544,11.24874222,3,7,6,0,1,0,TRUE,TRUE,92110,TRUE
58550,59.39263467,1,5,1,1,0,0,FALSE,TRUE,92111,TRUE
58552,18.0157574,1,2942,0,0,0,1,TRUE,NA,92104,FALSE
58603,7.010113033,1,2183,1,2,0,0,TRUE,NA,92107,FALSE
58635,10.61996212,1,1322,0,2,0,0,TRUE,TRUE,92110,TRUE
58658,35.34527688,2,2573,0,0,1,0,TRUE,NA,92115,TRUE
58710,7.846502101,3,5,0,0,2,0,FALSE,TRUE,92101,FALSE
58767,5.5555504,1,9,0,0,0,0,FALSE,TRUE,92113,TRUE
58783,7.160491852,1,9,1,0,0,0,FALSE,FALSE,92102,FALSE
58793,10.6046855,1,20,0,0,0,0,FALSE,FALSE,92117,TRUE
58872,13.26571147,2,21,0,0,0,0,FALSE,TRUE,92103,TRUE
58937,10.67790863,3,2317,0,12,2,0,TRUE,NA,92107,FALSE
59002,5.348579252,1,15,1,0,0,0,FALSE,NA,92115,TRUE
59005,10.24715268,1,12,3,1,0,1,FALSE,NA,92154,FALSE
59034,7.695524681,1,4,0,0,0,0,TRUE,TRUE,92173,FALSE
59082,12.68302995,1,18,4,0,0,0,TRUE,FALSE,92104,FALSE
59089,4.596931648,1,12,0,0,0,1,FALSE,NA,92130,TRUE
59223,6.159787432,1,1367,3,0,0,0,TRUE,NA,92102,TRUE
59331,10.36991337,1,18,0,0,0,0,FALSE,TRUE,92102,TRUE
59338,4.807838035,1,1396,0,2,0,0,TRUE,NA,92117,FALSE
59389,2.919185551,1,15,0,0,0,0,TRUE,NA,92124,FALSE
59403,3.448832881,1,7,1,0,0,0,FALSE,FALSE,92104,FALSE
59407,15.59664414,1,11,3,0,0,0,FALSE,TRUE,92130,TRUE
59680,12.37773363,3,11,0,0,0,0,TRUE,FALSE,92173,FALSE
59685,43.47951865,1,25,0,0,0,0,FALSE,FALSE,92105,TRUE
59697,10.8375792,1,21,0,0,0,0,FALSE,FALSE,92114,FALSE
59698,9.173859068,1,17,1,0,0,0,FALSE,NA,92113,TRUE
59708,10.62697145,2,20,1,0,0,0,FALSE,NA,92119,TRUE
59749,8.616403333,1,13,3,0,0,0,TRUE,NA,92120,TRUE
59782,9.48611815,1,1594,0,2,0,0,FALSE,TRUE,92110,TRUE
59808,13.12874675,1,1000,0,0,0,1,FALSE,TRUE,92122,TRUE
59840,18.8946789,1,1,1,0,0,0,TRUE,NA,92128,TRUE
59854,9.540283783,1,436,0,0,0,0,TRUE,NA,92101,FALSE
59913,16.15910655,1,1408,0,0,0,0,TRUE,TRUE,92102,TRUE
59917,18.96822227,1,2125,0,0,0,0,TRUE,NA,92101,FALSE
60004,12.41324058,1,19,1,0,0,0,FALSE,TRUE,92101,TRUE
60021,17.56885205,1,23,0,0,0,0,FALSE,NA,92113,FALSE
60062,7.0037492,2,1633,0,2,1,0,TRUE,FALSE,92102,FALSE
60080,8.714222999,1,2548,1,0,0,1,TRUE,NA,92154,FALSE
60102,43.40519302,1,1625,7,0,0,1,TRUE,TRUE,92101,TRUE
60126,12.39837522,1,5,2,0,0,1,TRUE,NA,92126,FALSE
60190,69.47596322,2,23,1,0,0,0,FALSE,FALSE,92104,TRUE
60218,10.58680493,1,2760,2,0,0,0,TRUE,TRUE,92117,FALSE
60240,5.302490735,1,15,1,0,0,0,FALSE,NA,92109,TRUE
60267,3.055826517,1,1846,3,0,0,0,TRUE,TRUE,92109,FALSE
60307,9.21927253,2,2179,1,0,0,0,FALSE,NA,92113,FALSE
60321,34.72672912,1,808,2,0,0,0,TRUE,TRUE,92119,FALSE
60337,8.214965181,2,7,2,0,1,0,FALSE,NA,92103,TRUE
60551,10.45799075,2,2404,2,1,1,0,TRUE,NA,92104,TRUE
60612,6.687613817,1,1802,0,5,0,0,TRUE,FALSE,92114,TRUE
60642,7.403064617,3,420,0,0,1,0,TRUE,FALSE,92115,FALSE
60775,8.514622335,1,351,0,0,0,0,FALSE,TRUE,92139,TRUE
60815,4.296533267,1,6,0,0,0,0,FALSE,FALSE,92101,TRUE
60840,9.276019883,2,1801,0,0,1,0,TRUE,TRUE,92130,TRUE
60861,9.524363534,3,2947,0,1,2,0,TRUE,TRUE,92139,FALSE
60877,5.599250853,1,1930,2,0,0,0,FALSE,TRUE,92117,FALSE
60890,31.16405061,5,3104,0,0,2,0,TRUE,FALSE,92115,FALSE
60900,46.70943253,1,2516,0,0,0,0,TRUE,NA,92114,FALSE
60903,7.147923219,4,686,0,0,3,0,TRUE,FALSE,92117,FALSE
60915,6.378206535,1,4563,0,0,0,0,TRUE,NA,92139,FALSE
60921,20.10252558,1,423,1,2,0,0,FALSE,FALSE,92109,FALSE
60924,16.86973724,1,174,5,0,0,0,FALSE,TRUE,92117,TRUE
60947,9.5979491,3,1691,0,0,2,0,FALSE,FALSE,92105,FALSE
60982,12.06068052,2,12,0,0,0,0,TRUE,FALSE,92154,FALSE
61003,32.69964138,5,2232,0,0,3,0,TRUE,NA,92113,FALSE
61016,9.350520035,2,6,1,0,0,0,FALSE,FALSE,92123,FALSE
61134,7.700644016,1,1410,0,3,0,0,TRUE,NA,92115,TRUE
61196,21.84958023,4,4174,0,0,2,0,TRUE,NA,92139,FALSE
61251,20.92239112,1,1974,6,0,0,0,TRUE,NA,92103,FALSE
61274,11.13647818,1,1820,0,0,0,0,TRUE,NA,92111,FALSE
61289,2.809770183,1,24,0,0,0,0,FALSE,NA,92154,FALSE
61405,8.5000688,1,1245,0,0,0,0,FALSE,NA,92109,FALSE
61541,10.18620543,2,2613,0,0,1,0,TRUE,NA,92128,FALSE
61565,6.02389338,1,5,1,0,0,0,FALSE,TRUE,92126,TRUE
61642,13.27616447,3,1751,8,0,1,0,FALSE,FALSE,92154,FALSE
61735,30.91213795,4,3633,0,0,2,0,TRUE,NA,92124,FALSE
61765,15.96590515,5,1814,0,0,3,0,FALSE,FALSE,92154,TRUE
61768,10.8678963,1,22,0,0,0,0,FALSE,NA,92117,TRUE
61772,10.20994123,1,23,0,0,0,0,FALSE,NA,92117,TRUE
61782,19.07123213,1,13,0,0,0,0,FALSE,NA,92114,TRUE
61817,5.690844035,1,24,0,0,0,0,FALSE,NA,92117,TRUE
61855,12.03478632,1,1368,3,0,0,0,TRUE,NA,92114,TRUE
61882,15.06660426,1,0,0,0,0,0,FALSE,NA,92129,FALSE
61900,7.334443247,1,1926,0,0,0,0,TRUE,NA,92104,FALSE
61953,10.8947329,2,1286,9,0,1,0,TRUE,TRUE,92107,TRUE
61978,20.46863192,3,3062,6,11,2,0,TRUE,NA,92173,FALSE
61988,11.89769762,1,10,0,0,0,0,FALSE,FALSE,92114,FALSE
62001,4.323130496,1,2882,0,0,0,0,TRUE,NA,92116,FALSE
62062,12.79009793,1,1597,3,1,0,0,TRUE,TRUE,92109,TRUE
62074,8.243297633,2,2174,0,0,0,0,TRUE,NA,92120,FALSE
62077,8.892080983,1,20,1,0,0,0,FALSE,FALSE,92104,TRUE
62091,5.914716017,1,2,0,1,0,0,FALSE,TRUE,92109,TRUE
62216,13.89953148,2,1611,0,3,0,0,TRUE,NA,92114,FALSE
62329,8.426752881,1,16,1,0,0,0,FALSE,NA,92108,TRUE
62448,15.6254927,4,18,0,0,3,0,TRUE,FALSE,92108,FALSE
62497,21.11362758,2,692,4,3,1,0,FALSE,NA,92115,TRUE
62541,4.944002116,1,15,0,0,0,1,FALSE,TRUE,92102,TRUE
62613,14.1353003,1,1611,0,5,0,1,TRUE,TRUE,92101,FALSE
62628,13.16754162,1,1400,0,0,0,0,TRUE,TRUE,92114,FALSE
62636,6.0811704,1,12,1,1,0,0,FALSE,FALSE,92110,TRUE
62640,15.30608185,5,806,0,5,3,0,TRUE,FALSE,92105,TRUE
62643,6.754088267,2,424,0,0,0,0,TRUE,NA,92111,FALSE
62657,7.020380835,1,909,4,0,0,0,TRUE,NA,92101,FALSE
62723,6.760432752,1,9,2,0,0,0,FALSE,TRUE,92113,TRUE
62724,8.507431114,1,498,0,0,0,1,TRUE,NA,92104,FALSE
62727,6.169727417,1,9,0,0,0,0,TRUE,FALSE,92120,FALSE
62752,11.92163685,1,348,3,0,0,0,FALSE,NA,92105,FALSE
62755,6.673917015,1,2,0,0,0,0,TRUE,NA,92107,TRUE
62797,9.511645381,4,4,2,0,3,0,TRUE,FALSE,92123,FALSE
62805,6.584432717,1,6,1,0,0,0,FALSE,NA,92101,TRUE
62820,16.20541128,4,3838,0,0,3,0,TRUE,NA,92113,FALSE
62822,5.666360299,4,8,5,0,2,0,TRUE,FALSE,92154,FALSE
62867,10.81539645,2,3484,0,0,1,0,TRUE,TRUE,92114,FALSE
62999,45.86133463,3,1276,0,1,1,1,FALSE,NA,92119,FALSE
63005,7.056082519,1,16,0,0,0,0,FALSE,FALSE,92105,FALSE
63097,11.96563553,1,500,3,1,0,0,FALSE,TRUE,92109,TRUE
63111,18.59782987,5,1308,0,6,3,0,TRUE,NA,92154,TRUE
63155,26.63804428,3,2024,0,0,2,0,TRUE,NA,92126,FALSE
63212,16.22133455,2,2365,0,0,0,1,TRUE,NA,92120,FALSE
63229,10.55676653,1,22,1,0,0,0,FALSE,TRUE,92126,TRUE
63299,12.65295435,1,12,1,0,0,0,FALSE,TRUE,92139,TRUE
63337,18.3135725,4,3280,0,3,1,0,TRUE,FALSE,92127,FALSE
63362,9.597441133,1,1012,0,0,0,0,TRUE,TRUE,92139,TRUE
63392,7.238603965,1,14,1,7,0,0,FALSE,FALSE,92115,TRUE
63435,10.9408391,1,10,3,0,0,0,FALSE,NA,92114,FALSE
63473,52.25594623,4,4162,0,0,0,1,TRUE,NA,92116,FALSE
63488,8.096899549,4,3465,4,2,2,0,TRUE,FALSE,92119,FALSE
63536,11.43695219,2,699,0,15,1,0,TRUE,FALSE,92173,FALSE
63568,8.060333383,1,11,2,0,0,0,TRUE,TRUE,92122,TRUE
63575,49.12951442,3,22,0,1,1,0,TRUE,NA,92111,TRUE
63677,18.52434662,3,2397,0,0,1,0,TRUE,TRUE,92113,FALSE
63688,9.180511101,1,11,1,0,0,0,FALSE,NA,92113,FALSE
63716,12.04035664,1,16,3,0,0,0,TRUE,TRUE,92103,TRUE
63768,6.277627301,2,595,0,0,0,0,TRUE,NA,92154,FALSE
63800,6.242947284,1,20,2,0,0,0,FALSE,NA,92124,TRUE
63961,19.41076515,2,2721,0,0,0,1,FALSE,TRUE,92139,TRUE
63991,9.162587583,2,1,2,0,0,0,FALSE,TRUE,92154,FALSE
63999,13.65535568,1,4,1,0,0,0,FALSE,NA,92123,TRUE
64014,18.03699085,3,2064,0,0,2,0,TRUE,FALSE,92105,TRUE
64056,7.664794203,2,1562,0,0,0,1,TRUE,TRUE,92113,FALSE
64107,6.792373335,1,19,0,0,0,0,TRUE,FALSE,92104,TRUE
64133,23.08675987,2,3,1,0,1,0,FALSE,NA,92102,TRUE
64193,9.933555082,2,2605,5,0,1,0,TRUE,TRUE,92130,FALSE
64239,5.537810334,1,17,2,0,0,0,FALSE,TRUE,92122,TRUE
64247,8.690124051,1,8,1,0,0,0,FALSE,NA,92114,TRUE
64285,10.15027945,2,12,0,0,0,0,FALSE,NA,92154,TRUE
64299,15.13411687,4,609,0,1,3,0,TRUE,FALSE,92105,TRUE
64365,6.824774265,1,1001,1,2,0,0,FALSE,TRUE,92102,TRUE
64478,5.629350551,1,958,0,0,0,0,TRUE,NA,92114,FALSE
64514,20.82813777,1,6,2,0,0,0,TRUE,NA,92111,TRUE
64519,10.171472,1,882,5,0,0,0,TRUE,FALSE,92105,TRUE
64564,11.63514591,1,2,0,0,0,0,FALSE,NA,92114,TRUE
64582,6.014957817,1,16,1,0,0,0,FALSE,TRUE,92109,TRUE
64609,15.94961294,1,1449,0,0,0,1,TRUE,TRUE,92116,TRUE
64619,7.781891763,1,22,0,0,0,0,FALSE,TRUE,92105,TRUE
64729,8.475535134,4,18,8,0,2,0,FALSE,NA,92120,TRUE
64730,6.079497234,2,2,0,0,1,0,TRUE,NA,92128,TRUE
64864,11.92198123,1,1826,0,4,0,0,TRUE,TRUE,92117,FALSE
64870,7.302188734,2,6,2,0,0,0,FALSE,NA,92130,TRUE
64954,32.33460331,1,630,2,3,0,0,FALSE,NA,92154,TRUE
64958,4.9719245,1,11,1,0,0,0,TRUE,FALSE,92117,TRUE
65188,79.98585343,4,4313,0,0,2,0,TRUE,NA,92113,FALSE
65041,6.968114066,3,2340,5,1,1,0,TRUE,TRUE,92126,TRUE
65051,9.540522047,4,1870,6,0,2,0,TRUE,FALSE,92129,TRUE
65078,5.742271248,1,2132,10,6,0,0,FALSE,TRUE,92101,TRUE
65085,10.09330591,2,1032,0,0,1,0,TRUE,TRUE,92102,FALSE
65101,45.36934132,3,4821,7,0,1,0,TRUE,NA,92126,FALSE
65210,20.00494985,2,10,0,0,0,2,TRUE,FALSE,92102,FALSE
65223,16.27470971,2,22,0,0,1,0,FALSE,NA,92113,FALSE
65269,10.96033465,1,24,0,0,0,0,FALSE,NA,92139,FALSE
65289,5.909756633,1,7,1,0,0,0,FALSE,FALSE,92101,FALSE
65292,8.233526599,4,7,0,0,2,0,FALSE,TRUE,92127,TRUE
65379,13.62224308,1,2,0,0,0,0,FALSE,TRUE,92139,TRUE
65383,13.09993664,6,3521,0,0,4,0,TRUE,NA,92127,FALSE
65421,7.115315815,1,24,1,0,0,0,FALSE,NA,92113,TRUE
65456,18.97010655,1,2,1,0,0,0,FALSE,NA,92126,TRUE
65462,4.978683432,1,19,1,0,0,0,FALSE,NA,92126,FALSE
65492,15.48081455,2,24,2,0,2,0,TRUE,NA,92115,TRUE
65497,7.489006134,3,4801,5,0,1,0,TRUE,NA,92139,FALSE
65500,11.61936562,1,3,0,0,0,0,FALSE,FALSE,92115,FALSE
65547,13.30540685,1,990,0,0,0,0,FALSE,NA,92104,FALSE
65606,8.296560232,1,2006,4,0,0,0,TRUE,NA,92110,FALSE
65709,10.44699003,1,2,1,0,0,0,FALSE,NA,92117,TRUE
65753,12.63939703,1,1234,1,0,0,1,FALSE,TRUE,92113,TRUE
65761,8.450225103,1,5,0,0,0,0,FALSE,NA,92102,TRUE
65832,5.611458735,1,662,4,0,0,0,TRUE,NA,92109,TRUE
65842,9.394925813,1,670,3,0,0,0,TRUE,NA,92115,FALSE
65876,14.53197972,1,1493,0,0,0,0,FALSE,NA,92154,TRUE
65943,6.066028384,1,13,3,0,0,0,TRUE,NA,92120,FALSE
65977,3.053122866,1,1227,0,0,0,0,TRUE,TRUE,92111,TRUE
65999,13.08061119,3,2744,1,0,2,0,TRUE,NA,92113,FALSE
66108,6.780554299,1,22,0,0,0,0,TRUE,NA,92114,FALSE
66272,11.50459623,4,3967,4,0,3,0,TRUE,TRUE,92126,FALSE
66346,6.916035815,1,12,0,1,0,0,TRUE,NA,92103,FALSE
66392,6.857002668,1,3,1,1,0,0,FALSE,NA,92101,TRUE
66431,6.157408782,1,1,0,0,0,0,FALSE,NA,92114,TRUE
66456,7.406355631,1,8,0,0,0,0,FALSE,NA,92102,TRUE
66463,15.21916168,4,3,0,0,1,0,TRUE,NA,92102,TRUE
66566,8.786587433,1,17,2,0,0,0,FALSE,FALSE,92154,TRUE
66681,9.635979299,1,14,1,0,0,0,FALSE,NA,92102,TRUE
66709,11.82247043,3,1573,16,0,2,0,FALSE,TRUE,92117,FALSE
66739,12.27291682,1,941,0,5,0,0,FALSE,TRUE,92111,TRUE
66792,6.24371055,1,21,0,0,0,0,TRUE,NA,92103,FALSE
66865,10.71553302,1,21,1,0,0,0,FALSE,TRUE,92139,TRUE
66867,11.84802667,1,1218,0,0,0,0,TRUE,TRUE,92115,TRUE
66888,15.1662217,1,662,0,0,0,1,TRUE,TRUE,92139,TRUE
66908,15.57834465,4,2267,0,0,0,0,TRUE,NA,92114,TRUE
67056,9.827440282,1,15,0,0,0,0,FALSE,NA,92109,TRUE
67093,10.74045101,2,906,0,0,1,0,TRUE,TRUE,92130,TRUE
67095,13.56004179,4,3834,0,0,3,0,TRUE,NA,92130,FALSE
67147,9.994207466,1,868,1,0,0,1,TRUE,FALSE,92154,TRUE
67285,9.432041232,5,3379,0,0,2,0,FALSE,FALSE,92113,FALSE
67288,18.66579982,2,877,0,0,0,0,TRUE,NA,92113,FALSE
67426,9.270772016,2,24,0,0,0,0,TRUE,FALSE,92115,TRUE
67468,7.437167883,1,16,0,0,0,0,FALSE,NA,92154,FALSE
67482,5.757975332,1,10,1,0,0,0,FALSE,NA,92113,TRUE
67503,12.18584207,1,758,1,0,0,0,FALSE,FALSE,92114,TRUE
67534,5.3441613,1,2,0,0,0,0,FALSE,FALSE,92117,TRUE
67689,13.63817966,6,10,0,0,4,0,FALSE,NA,92123,TRUE
67774,8.410268986,3,2294,7,0,2,0,TRUE,TRUE,92116,FALSE
67921,20.24467616,2,654,0,0,0,0,TRUE,FALSE,92104,TRUE
68015,4.854502598,1,0,1,0,0,0,FALSE,TRUE,92111,TRUE
68148,6.011984666,1,13,2,0,0,0,FALSE,TRUE,92114,TRUE
68218,7.145595833,1,1606,1,4,0,0,TRUE,TRUE,92123,TRUE
68247,6.713161647,3,12,0,0,2,0,TRUE,NA,92105,TRUE
68265,8.701607533,1,1198,0,0,0,0,FALSE,FALSE,92114,TRUE
68286,31.92711937,1,12,2,0,0,0,TRUE,TRUE,92139,TRUE
68858,5.981412081,1,1162,0,2,0,0,TRUE,NA,92115,TRUE
68921,20.19625435,1,22,0,0,0,0,FALSE,TRUE,92154,TRUE
69237,5.723577567,1,24,2,0,0,0,TRUE,NA,92101,TRUE
69374,11.59488252,1,19,4,0,0,0,TRUE,TRUE,92116,TRUE
69388,6.387460951,1,2,0,0,0,0,FALSE,NA,92102,TRUE
69418,6.739787885,1,9,2,2,0,0,FALSE,FALSE,92154,TRUE
69433,4.183094184,1,900,0,3,0,0,FALSE,FALSE,92139,TRUE
69439,6.588012052,1,777,0,13,0,0,FALSE,NA,92114,TRUE
69516,27.20445178,2,10,2,18,0,0,TRUE,TRUE,92104,TRUE
69572,59.4332131,6,7504,0,9,2,1,TRUE,TRUE,92105,FALSE
69582,24.23056553,1,412,0,0,0,1,FALSE,NA,92114,TRUE
69646,8.752995467,4,1094,0,0,2,0,TRUE,NA,92126,TRUE
69722,4.886028735,1,1813,3,0,0,0,TRUE,NA,92116,TRUE
69844,9.91689055,1,19,0,1,0,0,TRUE,FALSE,92129,TRUE
69860,7.909635166,1,768,0,0,0,1,TRUE,NA,92101,FALSE
69893,6.745948617,1,7,0,1,0,0,TRUE,TRUE,92102,TRUE
69949,12.17892011,3,2609,1,10,1,0,TRUE,FALSE,92127,FALSE
70067,8.721618199,1,24,1,1,0,0,TRUE,TRUE,92139,TRUE
70084,7.725088183,1,25,2,0,0,0,TRUE,NA,92109,TRUE
70286,6.592585119,1,2039,5,0,0,0,TRUE,NA,92104,TRUE
70367,17.33788372,1,14,0,4,0,0,TRUE,TRUE,92103,TRUE
70368,19.88385351,1,22,0,0,0,0,FALSE,NA,92101,TRUE
70379,7.323842951,1,14,1,0,0,0,FALSE,TRUE,92111,TRUE
70509,9.651765549,1,23,3,0,0,0,TRUE,TRUE,92109,TRUE
70586,6.376216718,1,17,1,0,0,0,FALSE,NA,92114,TRUE
70593,13.48931806,5,24,1,0,3,0,TRUE,NA,92119,TRUE
70652,142.4804487,5,5822,7,0,3,0,TRUE,TRUE,92126,FALSE
70654,12.06112669,1,21,2,0,0,0,TRUE,TRUE,92119,TRUE
